head,relation,tail
SHR-A1811,targets,her2-negative breast cancer
SHR-A1811,targets,breast cancer
SHR-A1811,targets,advanced breast cancer
SHR-A1811,targets,triple negative breast cancer (tnbc)
SHR-A1811,targets,metastatic breast cancer
SHR-A1811,targets,TNBC
NCT06649331,tests,SHR-A1921
SHR-A1921,has_type,DRUG
SHR-A1921,classified_as,OTHER
SHR-A1921,targets,her2-negative breast cancer
SHR-A1921,targets,breast cancer
SHR-A1921,targets,advanced breast cancer
SHR-A1921,targets,triple negative breast cancer (tnbc)
SHR-A1921,targets,metastatic breast cancer
SHR-A1921,targets,TNBC
NCT06649331,tests,SHR-A2009
SHR-A2009,has_type,DRUG
SHR-A2009,classified_as,OTHER
SHR-A2009,targets,her2-negative breast cancer
SHR-A2009,targets,breast cancer
SHR-A2009,targets,advanced breast cancer
SHR-A2009,targets,triple negative breast cancer (tnbc)
SHR-A2009,targets,metastatic breast cancer
SHR-A2009,targets,TNBC
NCT06649331,tests,SHR-A2102
SHR-A2102,has_type,DRUG
SHR-A2102,classified_as,OTHER
SHR-A2102,targets,her2-negative breast cancer
SHR-A2102,targets,breast cancer
SHR-A2102,targets,advanced breast cancer
SHR-A2102,targets,triple negative breast cancer (tnbc)
SHR-A2102,targets,metastatic breast cancer
SHR-A2102,targets,TNBC
NCT02659631,sponsored_by,Pfizer
NCT02659631,has_status,TERMINATED
NCT02659631,tests,PF-06671008
PF-06671008,has_type,DRUG
PF-06671008,classified_as,OTHER
PF-06671008,targets,neoplasms
NCT02659631,tests,PF-06671008
PF-06671008,has_type,DRUG
PF-06671008,classified_as,OTHER
PF-06671008,targets,neoplasms
NCT07017673,sponsored_by,Cedars-Sinai Medical Center
NCT07017673,has_status,NOT_YET_RECRUITING
NCT07017673,tests,Ivonescimab
Ivonescimab,has_type,DRUG
Ivonescimab,classified_as,BIOLOGIC
Ivonescimab,targets,tnbc
Ivonescimab,targets,tnbc - triple-negative breast cancer
Ivonescimab,targets,early stage triple-negative breast carcinoma
Ivonescimab,targets,TNBC
NCT07017673,tests,Carboplatin
Carboplatin,has_type,DRUG
Carboplatin,classified_as,CHEMICAL
Carboplatin,targets,tnbc
Carboplatin,targets,tnbc - triple-negative breast cancer
Carboplatin,targets,early stage triple-negative breast carcinoma
Carboplatin,targets,TNBC
NCT07017673,tests,Docetaxel
Docetaxel,has_type,DRUG
Docetaxel,classified_as,CHEMICAL
Docetaxel,targets,tnbc
Docetaxel,targets,tnbc - triple-negative breast cancer
Docetaxel,targets,early stage triple-negative breast carcinoma
Docetaxel,targets,TNBC
NCT03241173,sponsored_by,Incyte Biosciences International Sàrl
NCT03241173,has_status,COMPLETED
NCT03241173,tests,INCAGN01949
INCAGN01949,has_type,DRUG
INCAGN01949,classified_as,OTHER
INCAGN01949,targets,advanced malignancies
NCT03241173,tests,Nivolumab
Nivolumab,has_type,DRUG
Nivolumab,classified_as,BIOLOGIC
Nivolumab,targets,advanced malignancies
NCT03241173,tests,Ipilimumab
Ipilimumab,has_type,DRUG
Ipilimumab,classified_as,BIOLOGIC
Ipilimumab,targets,advanced malignancies
NCT03911973,sponsored_by,Kari Wisinski
NCT03911973,has_status,ACTIVE_NOT_RECRUITING
NCT03911973,tests,Gedatolisib
Gedatolisib,has_type,DRUG
Gedatolisib,classified_as,CHEMICAL
Gedatolisib,targets,tnbc - triple-negative breast cancer
Gedatolisib,targets,TNBC
NCT03911973,tests,Talazoparib
Talazoparib,has_type,DRUG
Talazoparib,classified_as,CHEMICAL
Talazoparib,targets,tnbc - triple-negative breast cancer
Talazoparib,targets,TNBC
NCT03170960,sponsored_by,Exelixis
NCT03170960,has_status,UNKNOWN
NCT03170960,tests,cabozantinib
cabozantinib,has_type,DRUG
cabozantinib,classified_as,CHEMICAL
cabozantinib,targets,head and neck cancer
cabozantinib,targets,renal cell carcinoma
cabozantinib,targets,non-small cell lung cancer
cabozantinib,targets,gastric cancer
cabozantinib,targets,hepatocellular carcinoma
cabozantinib,targets,urothelial carcinoma
cabozantinib,targets,ovarian cancer
cabozantinib,targets,castration-resistant prostate cancer
cabozantinib,targets,triple negative breast cancer
cabozantinib,targets,lower esophageal cancer
cabozantinib,targets,differentiated thyroid cancer
cabozantinib,targets,endometrial cancer
cabozantinib,targets,gastroesophageal junction adenocarcinoma
cabozantinib,targets,colorectal cancer
cabozantinib,targets,TNBC
NCT03170960,tests,atezolizumab
atezolizumab,has_type,DRUG
atezolizumab,classified_as,BIOLOGIC
atezolizumab,targets,head and neck cancer
atezolizumab,targets,renal cell carcinoma
atezolizumab,targets,non-small cell lung cancer
atezolizumab,targets,gastric cancer
atezolizumab,targets,hepatocellular carcinoma
atezolizumab,targets,urothelial carcinoma
atezolizumab,targets,ovarian cancer
atezolizumab,targets,castration-resistant prostate cancer
atezolizumab,targets,triple negative breast cancer
atezolizumab,targets,lower esophageal cancer
atezolizumab,targets,differentiated thyroid cancer
atezolizumab,targets,endometrial cancer
atezolizumab,targets,gastroesophageal junction adenocarcinoma
atezolizumab,targets,colorectal cancer
atezolizumab,targets,TNBC
NCT03170960,tests,cabozantinib
cabozantinib,has_type,DRUG
cabozantinib,classified_as,CHEMICAL
cabozantinib,targets,head and neck cancer
cabozantinib,targets,renal cell carcinoma
cabozantinib,targets,non-small cell lung cancer
cabozantinib,targets,gastric cancer
cabozantinib,targets,hepatocellular carcinoma
cabozantinib,targets,urothelial carcinoma
cabozantinib,targets,ovarian cancer
cabozantinib,targets,castration-resistant prostate cancer
cabozantinib,targets,triple negative breast cancer
cabozantinib,targets,lower esophageal cancer
cabozantinib,targets,differentiated thyroid cancer
cabozantinib,targets,endometrial cancer
cabozantinib,targets,gastroesophageal junction adenocarcinoma
cabozantinib,targets,colorectal cancer
cabozantinib,targets,TNBC
NCT03170960,tests,cabozantinib
cabozantinib,has_type,DRUG
cabozantinib,classified_as,CHEMICAL
cabozantinib,targets,head and neck cancer
cabozantinib,targets,renal cell carcinoma
cabozantinib,targets,non-small cell lung cancer
cabozantinib,targets,gastric cancer
cabozantinib,targets,hepatocellular carcinoma
cabozantinib,targets,urothelial carcinoma
cabozantinib,targets,ovarian cancer
cabozantinib,targets,castration-resistant prostate cancer
cabozantinib,targets,triple negative breast cancer
cabozantinib,targets,lower esophageal cancer
cabozantinib,targets,differentiated thyroid cancer
cabozantinib,targets,endometrial cancer
cabozantinib,targets,gastroesophageal junction adenocarcinoma
cabozantinib,targets,colorectal cancer
cabozantinib,targets,TNBC
NCT05983094,sponsored_by,"Cancer Institute and Hospital, Chinese Academy of Medical Sciences"
NCT05983094,has_status,NOT_YET_RECRUITING
NCT05983094,tests,Utidelone
Utidelone,has_type,DRUG
Utidelone,classified_as,OTHER
Utidelone,targets,breast cancer
Utidelone,targets,neoadjuvant therapy
NCT05983094,tests,Carboplatin
Carboplatin,has_type,DRUG
Carboplatin,classified_as,CHEMICAL
Carboplatin,targets,breast cancer
Carboplatin,targets,neoadjuvant therapy
NCT05983094,tests,Epirubicin
Epirubicin,has_type,DRUG
Epirubicin,classified_as,OTHER
Epirubicin,targets,breast cancer
Epirubicin,targets,neoadjuvant therapy
NCT05983094,tests,Trastuzumab
Trastuzumab,has_type,DRUG
Trastuzumab,classified_as,BIOLOGIC
Trastuzumab,targets,breast cancer
Trastuzumab,targets,neoadjuvant therapy
NCT05983094,tests,Pertuzumab
Pertuzumab,has_type,DRUG
Pertuzumab,classified_as,BIOLOGIC
Pertuzumab,targets,breast cancer
Pertuzumab,targets,neoadjuvant therapy
NCT03362060,sponsored_by,Massachusetts General Hospital
NCT03362060,has_status,ACTIVE_NOT_RECRUITING
NCT03362060,tests,Pembrolizumab
Pembrolizumab,has_type,DRUG
Pembrolizumab,classified_as,BIOLOGIC
Pembrolizumab,targets,metastatic breast cancer
Pembrolizumab,targets,triple negative breast cancer
Pembrolizumab,targets,TNBC
NCT03362060,tests,PVX-410
PVX-410,has_type,DRUG
PVX-410,classified_as,OTHER
PVX-410,targets,metastatic breast cancer
PVX-410,targets,triple negative breast cancer
PVX-410,targets,TNBC
NCT05627960,sponsored_by,A&G Pharmaceutical Inc.
NCT05627960,has_status,RECRUITING
NCT05627960,tests,AG-01 Compound
AG-01 Compound,has_type,DRUG
AG-01 Compound,classified_as,OTHER
AG-01 Compound,targets,mesothelioma
AG-01 Compound,targets,hormone-resistant breast cancer
AG-01 Compound,targets,non small cell lung cancer
AG-01 Compound,targets,triple negative breast cancer
AG-01 Compound,targets,TNBC
NCT05076760,sponsored_by,"Memgen, Inc."
NCT05076760,has_status,RECRUITING
NCT05076760,tests,MEM-288 Intratumoral Injection
MEM-288 Intratumoral Injection,has_type,DRUG
MEM-288 Intratumoral Injection,classified_as,OTHER
MEM-288 Intratumoral Injection,targets,head and neck cancer
MEM-288 Intratumoral Injection,targets,melanoma
MEM-288 Intratumoral Injection,targets,merkel cell carcinoma
MEM-288 Intratumoral Injection,targets,metastatic cancer
MEM-288 Intratumoral Injection,targets,solid tumor
MEM-288 Intratumoral Injection,targets,pancreatic cancer
MEM-288 Intratumoral Injection,targets,triple negative breast cancer
MEM-288 Intratumoral Injection,targets,advanced cancer
MEM-288 Intratumoral Injection,targets,cutaneous squamous cell carcinoma
MEM-288 Intratumoral Injection,targets,non small cell lung cancer
MEM-288 Intratumoral Injection,targets,TNBC
NCT05076760,tests,Nivolumab
Nivolumab,has_type,DRUG
Nivolumab,classified_as,BIOLOGIC
Nivolumab,targets,head and neck cancer
Nivolumab,targets,melanoma
Nivolumab,targets,merkel cell carcinoma
Nivolumab,targets,metastatic cancer
Nivolumab,targets,solid tumor
Nivolumab,targets,pancreatic cancer
Nivolumab,targets,triple negative breast cancer
Nivolumab,targets,advanced cancer
Nivolumab,targets,cutaneous squamous cell carcinoma
Nivolumab,targets,non small cell lung cancer
Nivolumab,targets,TNBC
NCT05076760,tests,Docetaxel
Docetaxel,has_type,DRUG
Docetaxel,classified_as,CHEMICAL
Docetaxel,targets,head and neck cancer
Docetaxel,targets,melanoma
Docetaxel,targets,merkel cell carcinoma
Docetaxel,targets,metastatic cancer
Docetaxel,targets,solid tumor
Docetaxel,targets,pancreatic cancer
Docetaxel,targets,triple negative breast cancer
Docetaxel,targets,advanced cancer
Docetaxel,targets,cutaneous squamous cell carcinoma
Docetaxel,targets,non small cell lung cancer
Docetaxel,targets,TNBC
NCT02474173,sponsored_by,National Cancer Institute (NCI)
NCT02474173,has_status,TERMINATED
NCT02474173,tests,Laboratory Biomarker Analysis
Laboratory Biomarker Analysis,has_type,DRUG
Laboratory Biomarker Analysis,classified_as,OTHER
Laboratory Biomarker Analysis,targets,stage iiib breast cancer ajcc v7
Laboratory Biomarker Analysis,targets,advanced breast carcinoma
Laboratory Biomarker Analysis,targets,stage iiia breast cancer ajcc v7
Laboratory Biomarker Analysis,targets,stage iiic breast cancer ajcc v7
Laboratory Biomarker Analysis,targets,metastatic breast carcinoma
Laboratory Biomarker Analysis,targets,stage iii breast cancer ajcc v7
Laboratory Biomarker Analysis,targets,triple-negative breast carcinoma
Laboratory Biomarker Analysis,targets,stage iv breast cancer ajcc v6 and v7
Laboratory Biomarker Analysis,targets,TNBC
NCT02474173,tests,Onalespib
Onalespib,has_type,DRUG
Onalespib,classified_as,CHEMICAL
Onalespib,targets,stage iiib breast cancer ajcc v7
Onalespib,targets,advanced breast carcinoma
Onalespib,targets,stage iiia breast cancer ajcc v7
Onalespib,targets,stage iiic breast cancer ajcc v7
Onalespib,targets,metastatic breast carcinoma
Onalespib,targets,stage iii breast cancer ajcc v7
Onalespib,targets,triple-negative breast carcinoma
Onalespib,targets,stage iv breast cancer ajcc v6 and v7
Onalespib,targets,TNBC
NCT02474173,tests,Paclitaxel
Paclitaxel,has_type,DRUG
Paclitaxel,classified_as,CHEMICAL
Paclitaxel,targets,stage iiib breast cancer ajcc v7
Paclitaxel,targets,advanced breast carcinoma
Paclitaxel,targets,stage iiia breast cancer ajcc v7
Paclitaxel,targets,stage iiic breast cancer ajcc v7
Paclitaxel,targets,metastatic breast carcinoma
Paclitaxel,targets,stage iii breast cancer ajcc v7
Paclitaxel,targets,triple-negative breast carcinoma
Paclitaxel,targets,stage iv breast cancer ajcc v6 and v7
Paclitaxel,targets,TNBC
NCT02474173,tests,Pharmacological Study
Pharmacological Study,has_type,DRUG
Pharmacological Study,classified_as,OTHER
Pharmacological Study,targets,stage iiib breast cancer ajcc v7
Pharmacological Study,targets,advanced breast carcinoma
Pharmacological Study,targets,stage iiia breast cancer ajcc v7
Pharmacological Study,targets,stage iiic breast cancer ajcc v7
Pharmacological Study,targets,metastatic breast carcinoma
Pharmacological Study,targets,stage iii breast cancer ajcc v7
Pharmacological Study,targets,triple-negative breast carcinoma
Pharmacological Study,targets,stage iv breast cancer ajcc v6 and v7
Pharmacological Study,targets,TNBC
NCT03316794,sponsored_by,AbbVie
NCT03316794,has_status,TERMINATED
NCT03316794,tests,SC-005
SC-005,has_type,DRUG
SC-005,classified_as,OTHER
SC-005,targets,breast cancer
NCT05422794,sponsored_by,National Cancer Institute (NCI)
NCT05422794,has_status,RECRUITING
NCT05422794,tests,BET Bromodomain Inhibitor ZEN-3694
BET Bromodomain Inhibitor ZEN-3694,has_type,DRUG
BET Bromodomain Inhibitor ZEN-3694,classified_as,CHEMICAL
BET Bromodomain Inhibitor ZEN-3694,targets,unresectable triple-negative breast carcinoma
BET Bromodomain Inhibitor ZEN-3694,targets,locally advanced triple-negative breast carcinoma
BET Bromodomain Inhibitor ZEN-3694,targets,anatomic stage iv breast cancer ajcc v8
BET Bromodomain Inhibitor ZEN-3694,targets,metastatic triple-negative breast carcinoma
BET Bromodomain Inhibitor ZEN-3694,targets,anatomic stage iii breast cancer ajcc v8
BET Bromodomain Inhibitor ZEN-3694,targets,TNBC
NCT05422794,tests,Biopsy Procedure
Biopsy Procedure,has_type,DRUG
Biopsy Procedure,classified_as,OTHER
Biopsy Procedure,targets,unresectable triple-negative breast carcinoma
Biopsy Procedure,targets,locally advanced triple-negative breast carcinoma
Biopsy Procedure,targets,anatomic stage iv breast cancer ajcc v8
Biopsy Procedure,targets,metastatic triple-negative breast carcinoma
Biopsy Procedure,targets,anatomic stage iii breast cancer ajcc v8
Biopsy Procedure,targets,TNBC
NCT05422794,tests,Biospecimen Collection
Biospecimen Collection,has_type,DRUG
Biospecimen Collection,classified_as,OTHER
Biospecimen Collection,targets,unresectable triple-negative breast carcinoma
Biospecimen Collection,targets,locally advanced triple-negative breast carcinoma
Biospecimen Collection,targets,anatomic stage iv breast cancer ajcc v8
Biospecimen Collection,targets,metastatic triple-negative breast carcinoma
Biospecimen Collection,targets,anatomic stage iii breast cancer ajcc v8
Biospecimen Collection,targets,TNBC
NCT05422794,tests,Computed Tomography
Computed Tomography,has_type,DRUG
Computed Tomography,classified_as,OTHER
Computed Tomography,targets,unresectable triple-negative breast carcinoma
Computed Tomography,targets,locally advanced triple-negative breast carcinoma
Computed Tomography,targets,anatomic stage iv breast cancer ajcc v8
Computed Tomography,targets,metastatic triple-negative breast carcinoma
Computed Tomography,targets,anatomic stage iii breast cancer ajcc v8
Computed Tomography,targets,TNBC
NCT05422794,tests,Magnetic Resonance Imaging
Magnetic Resonance Imaging,has_type,DRUG
Magnetic Resonance Imaging,classified_as,OTHER
Magnetic Resonance Imaging,targets,unresectable triple-negative breast carcinoma
Magnetic Resonance Imaging,targets,locally advanced triple-negative breast carcinoma
Magnetic Resonance Imaging,targets,anatomic stage iv breast cancer ajcc v8
Magnetic Resonance Imaging,targets,metastatic triple-negative breast carcinoma
Magnetic Resonance Imaging,targets,anatomic stage iii breast cancer ajcc v8
Magnetic Resonance Imaging,targets,TNBC
NCT05422794,tests,Nab-paclitaxel
Nab-paclitaxel,has_type,DRUG
Nab-paclitaxel,classified_as,CHEMICAL
Nab-paclitaxel,targets,unresectable triple-negative breast carcinoma
Nab-paclitaxel,targets,locally advanced triple-negative breast carcinoma
Nab-paclitaxel,targets,anatomic stage iv breast cancer ajcc v8
Nab-paclitaxel,targets,metastatic triple-negative breast carcinoma
Nab-paclitaxel,targets,anatomic stage iii breast cancer ajcc v8
Nab-paclitaxel,targets,TNBC
NCT05422794,tests,Pembrolizumab
Pembrolizumab,has_type,DRUG
Pembrolizumab,classified_as,BIOLOGIC
Pembrolizumab,targets,unresectable triple-negative breast carcinoma
Pembrolizumab,targets,locally advanced triple-negative breast carcinoma
Pembrolizumab,targets,anatomic stage iv breast cancer ajcc v8
Pembrolizumab,targets,metastatic triple-negative breast carcinoma
Pembrolizumab,targets,anatomic stage iii breast cancer ajcc v8
Pembrolizumab,targets,TNBC
NCT02993094,sponsored_by,Arbeitsgemeinschaft medikamentoese Tumortherapie
NCT02993094,has_status,TERMINATED
NCT02993094,tests,Ixazomib
Ixazomib,has_type,DRUG
Ixazomib,classified_as,CHEMICAL
Ixazomib,targets,triple-negative breast cancer
Ixazomib,targets,TNBC
NCT02993094,tests,Carboplatin
Carboplatin,has_type,DRUG
Carboplatin,classified_as,CHEMICAL
Carboplatin,targets,triple-negative breast cancer
Carboplatin,targets,TNBC
NCT02263495,sponsored_by,Asan Medical Center
NCT02263495,has_status,COMPLETED
NCT02263495,tests,Paclitaxel
Paclitaxel,has_type,DRUG
Paclitaxel,classified_as,CHEMICAL
Paclitaxel,targets,metastatic breast cancer
NCT02263495,tests,Eribulin
Eribulin,has_type,DRUG
Eribulin,classified_as,CHEMICAL
Eribulin,targets,metastatic breast cancer
NCT02263495,tests,Gemcitabine
Gemcitabine,has_type,DRUG
Gemcitabine,classified_as,OTHER
Gemcitabine,targets,metastatic breast cancer
NCT05374512,sponsored_by,AstraZeneca
NCT05374512,has_status,ACTIVE_NOT_RECRUITING
NCT05374512,tests,Dato-DXd
Dato-DXd,has_type,DRUG
Dato-DXd,classified_as,OTHER
Dato-DXd,targets,breast cancer
NCT05374512,tests,Paclitaxel
Paclitaxel,has_type,DRUG
Paclitaxel,classified_as,CHEMICAL
